Code,Year,Sales,Bills
25844,2013,24.2605,1
25845,2013,27.8905,1
25846,2013,27.8905,1
25846,2019,90.75,1
25847,2013,27.8905,1
25848,2013,27.8905,1
25849,2013,24.2605,1
25850,2013,38.7805,1
25851,2013,48.521,1
25852,2013,24.2605,1
25853,2013,27.8905,1
25854,2012,3267.0,3
25854,2013,4537.5,3
25854,2014,363.0,3
25854,2015,-363.0,1
25855,2013,48.521,1
25856,2013,27.8905,1
25857,2013,27.8905,1
25858,2013,27.8905,1
25859,2013,27.8905,1
25860,2013,27.8905,1
25861,2013,27.8905,1
25862,2013,27.8905,1
25863,2013,24.2605,1
25864,2013,48.521,1
25865,2013,27.8905,1
25865,2016,90.75,1
25866,2013,27.8905,1
25867,2013,27.8905,1
25868,2013,27.8905,1
25869,2013,27.8905,1
25870,2013,27.8905,1
25871,2013,24.2605,1
25872,2013,27.8905,1
25873,2013,27.8905,1
25874,2013,24.2605,1
25875,2013,27.8905,1
25876,2013,27.8905,1
25878,2012,27.8905,1
25879,2013,27.8905,1
25880,2013,48.521,1
25881,2013,24.9986,1
25882,2013,24.2605,1
25883,2013,24.2605,1
25884,2013,27.8905,1
25885,2013,127.05,1
25886,2013,24.2605,1
25887,2013,24.2605,1
25888,2013,24.2605,1
25889,2013,27.8905,1
25891,2013,27.8905,1
25892,2013,24.2605,1
25893,2013,27.8905,1
25894,2013,24.2605,1
25895,2013,27.8905,1
25896,2013,27.8905,1
25897,2013,24.2605,1
25898,2013,33.05,1
25899,2013,24.2605,1
25900,2013,39.05,1
25901,2013,27.8905,1
25904,2013,27.8905,1
25905,2013,24.2605,1
25906,2013,24.2605,1
25907,2013,4840.0,5
25907,2014,-1815.0,2
25908,2013,27.8905,1
25909,2013,75.262,1
25911,2013,27.8905,1
25912,2013,24.2605,1
25913,2013,24.2605,1
25914,2013,27.8905,1
25915,2013,27.8905,1
25918,2013,27.8905,1
25919,2013,24.2605,1
25920,2013,27.8905,1
25921,2013,24.2605,1
25922,2013,27.8905,1
25923,2013,48.521,1
25924,2013,27.8905,1
25925,2013,24.2605,1
25926,2013,27.8905,1
25927,2013,27.8905,1
25928,2013,27.8905,1
25929,2013,24.2605,1
25932,2013,27.8905,1
25933,2013,24.2605,1
25934,2013,27.8905,1
25935,2013,27.8905,1
25936,2013,27.8905,1
25937,2013,24.2605,1
25938,2013,27.8905,1
25939,2013,33.05,1
25940,2013,33.05,1
25941,2013,5783.8,1
25942,2013,27.8905,1
25943,2013,27.8905,1
25944,2013,27.8905,1
25945,2013,16480.2,1
25945,2014,10079.3,4
25945,2015,3968.8,1
25945,2016,5504.29,4
25945,2017,3968.8,1
25945,2018,3968.8,1
25945,2019,6063.55,2
25945,2020,11102.32,6
25945,2021,6707.12,6
25945,2022,5755.5596,2
25947,2013,24.2605,1
25948,2013,24.2605,1
25949,2013,27.8905,1
25951,2013,58.2615,1
25951,2018,196.01999,2
25951,2019,84.7,1
25951,2020,127.049995,2
25951,2021,121.0,1
25951,2022,121.0,1
25952,2013,12003.357,10
25952,2014,1579.0499,4
25954,2013,149857.3,11
25954,2014,24425.121,6
25954,2015,40007.54,4
25954,2016,68176.3,5
25954,2017,119203.69,7
25954,2018,43686.88,2
25954,2019,137519.03,6
25954,2020,148014.14,10
25954,2021,154310.28,6
25954,2022,26149.07,5
25955,2013,24.2605,1
25956,2013,24.2605,1
25957,2013,24.2605,1
25958,2013,27.8905,1
25959,2013,24.2605,1
25960,2013,27.8905,1
25962,2013,24.2605,1
25963,2013,27.8905,1
25964,2013,27.8905,1
25965,2013,41421.93,4
25965,2014,2746.7,1
25965,2015,2746.7,1
25966,2013,13458.83,1
25967,2013,24.2605,1
25968,2013,24.2605,1
25969,2013,24.2605,1
25970,2013,23500.0,2
25970,2014,1300.0,1
25970,2015,9640.0,4
25970,2016,5800.0,3
25970,2017,5800.0,3
25970,2018,5800.0,3
25970,2019,5800.0,3
25970,2020,5800.0,3
25970,2021,5800.0,3
25970,2022,5800.0,3
25971,2013,24.2605,1
25972,2013,24.2605,1
25973,2013,27.8905,1
25974,2013,24.2605,1
25975,2013,24.2605,1
25977,2013,27.8905,1
25978,2013,27.8905,1
25979,2013,2936.4673,8
25979,2014,2661.31,2
25979,2015,1911.11,2
25979,2016,156.61,1
25979,2017,156.61,1
25979,2018,156.61,1
25979,2019,156.61,1
25979,2020,156.61,1
25979,2021,156.61,1
25980,2013,27.8905,1
25982,2013,24.2605,1
25983,2013,33.05,1
25984,2013,27.8905,1
25985,2013,27.8905,1
25986,2013,24.2605,1
25987,2013,24.2605,1
25988,2013,27.8905,1
25989,2013,24.2605,1
25992,2013,272.25,1
25993,2013,27.8905,1
25995,2013,27.8905,1
25997,2013,27.8905,1
25998,2013,24.2605,1
25999,2013,101679.57,8
26000,2013,24.2605,1
26001,2013,0.0,2
26004,2013,27.8905,1
26005,2013,24.2605,1
26007,2013,27.8905,1
26008,2013,27.8905,1
26009,2013,24.2605,1
26010,2013,56424.72,3
26010,2014,42647.176,15
26010,2015,30002.68,4
26010,2016,14995.53,6
26010,2017,8167.5,1
26010,2018,8167.5,1
26010,2019,10873.67,2
26010,2020,8167.5,1
26010,2021,35961.2,2
26010,2022,9256.5,1
26011,2013,17.0005,1
26012,2013,24.2605,1
26014,2013,24.2605,1
26015,2013,27.8905,1
26016,2013,24.2605,1
26017,2013,27.8905,1
26018,2013,27.8905,1
26019,2013,27.8905,1
26020,2013,27.8905,1
26021,2013,27.8905,1
26024,2013,1041.81,2
26024,2018,205.7,1
26024,2020,27830.0,1
26025,2013,27.8905,1
26026,2013,48.521,2
26027,2013,24.2605,1
26029,2013,27.8905,1
26030,2013,24.2605,1
26031,2013,24.2605,1
26032,2013,27.8905,1
26033,2013,27.8905,1
26034,2013,24.2605,1
26035,2013,41.261,1
26036,2013,27.8905,1
26037,2013,2032.8,3
26037,2014,4259.2,2
26037,2015,4936.8,5
26037,2016,7986.0,8
26037,2017,2214.2998,11
26038,2013,27.8905,1
26039,2013,24.2605,1
26040,2013,90.75,1
26041,2013,514.25,1
26042,2013,35.09,1
26043,2013,24.2605,1
26044,2013,27.8905,1
26045,2013,27.8905,1
26047,2013,27.8905,1
26048,2013,27.8905,1
26049,2013,27.8905,1
26051,2013,24.2605,1
26052,2013,24.2605,1
26053,2013,24.2605,1
26054,2013,27.8905,1
26055,2013,24.2605,1
26056,2013,48.521,1
26057,2013,24.2605,1
26058,2013,48.521,1
26059,2013,27.8905,1
26060,2013,24.2605,1
26061,2013,24.2605,1
26062,2013,90.75,1
26063,2013,24.2605,1
26064,2013,24.2605,1
26065,2013,30250.0,4
26065,2014,242.0,4
26065,2015,5082.0,2
26065,2016,5445.0,2
26065,2017,-1875.5,4
26065,2018,5399.63,6
26065,2019,2831.4,6
26065,2020,665.5,3
26065,2021,2057.0,4
26065,2022,653.4,1
26066,2013,27.8905,1
26067,2013,2964.5,7
26067,2014,5082.0,12
26067,2015,14350.6,7
26068,2013,27.8905,1
26069,2013,24.2605,1
26070,2013,24.2605,1
26071,2013,27.8905,1
26072,2013,24.9986,1
26073,2013,24.2605,1
26074,2013,24.2605,1
26075,2013,41.261,1
26076,2013,24.2605,1
26078,2013,0.0,2
26079,2013,24.2605,1
26080,2013,27.8905,1
26082,2013,27.8905,1
26083,2013,27.8905,1
26084,2013,24.2605,1
26085,2013,24.2605,1
26086,2013,24.2605,1
26090,2013,24.2605,1
26091,2013,27.8905,1
26092,2013,2904.0,5
26092,2014,3267.0,9
26093,2013,145.2,2
26093,2014,314.6,3
26095,2013,24.2605,1
26096,2013,24.2605,1
26099,2013,33275.0,5
26099,2014,4040.19,1
26099,2015,7372.5303,2
26099,2016,4040.19,1
26099,2017,4185.39,2
26099,2018,314.6,2
26100,2013,1911.8,2
26101,2013,135944.28,6
26101,2014,43355.453,9
26101,2015,53358.46,9
26101,2016,36149.96,8
26101,2017,75047.35,3
26101,2018,5466.7803,2
26101,2019,74835.484,9
26101,2020,147415.0,6
26101,2021,13511.59,4
26101,2022,68598.77,6
26102,2013,205.7,1
26102,2014,205.7,1
26102,2015,205.7,1
26102,2016,205.7,1
26109,2013,27.8905,1
26110,2013,27.8905,1
26111,2013,33.05,1
26112,2013,27.8905,1
26113,2013,5808.0,2
26113,2015,13019.6,1
26113,2016,26499.0,3
26113,2017,23232.0,2
26113,2018,23232.0,2
26113,2019,9288.27,8
26113,2020,14265.9,1
26113,2021,46082.85,6
26113,2022,83099.984,4
26117,2021,39135.03,1
26119,2013,24.2605,1
26120,2013,33.05,1
26133,2013,24.2605,1
26134,2018,12466.63,5
26134,2019,8538.39,2
26134,2020,5427.96,1
26134,2021,5699.35,1
26134,2022,11081.07,2
26135,2013,68899.58,2
26135,2014,135951.11,18
26135,2015,118062.12,12
26135,2016,57637.75,4
26142,2013,125745.9,4
26142,2014,45477.85,6
26142,2015,66442.31,13
26142,2016,43227.25,8
26142,2017,34345.85,5
26142,2018,58346.2,9
26142,2019,55435.54,6
26142,2020,80048.086,10
26142,2021,143330.61,11
26142,2022,100792.5,5
26146,2014,29012.412,1
26146,2015,9041.97,1
26146,2016,3703.47,1
26146,2017,6045.16,1
26151,2013,27.8905,1
26152,2013,24.2605,1
26153,2013,24.2605,1
26154,2013,27.8905,1
26155,2013,84.0,1
26156,2013,1321.32,1
26156,2014,2601.5,1
26157,2013,27.8905,1
26158,2013,60.5,1
26159,2013,226.875,2
26159,2014,487.025,5
26159,2015,478.7365,5
26159,2016,460.5865,4
26159,2017,460.5865,4
26159,2018,460.5865,4
26159,2019,460.59,4
26159,2020,460.59,4
26159,2021,5520.5103,8
26159,2022,643.3,3
26160,2013,27.8905,1
26161,2013,60.5,1
26162,2013,27.8905,1
26163,2013,24.2605,1
26164,2013,24.2605,1
26165,2013,217.8,1
26165,2014,217.8,1
26165,2015,217.8,1
26165,2016,217.8,1
26165,2017,-217.8,1
26166,2013,27.8905,1
26167,2013,27.8905,1
26167,2014,27.8905,1
26168,2013,24.2605,1
26169,2013,27.8905,1
26170,2013,2710.4,1
26170,2014,242.0,1
26170,2015,242.0,1
26170,2016,242.0,1
26170,2017,242.0,1
26171,2013,17.0005,1
26172,2013,27.8905,1
26173,2013,69.1515,1
26174,2013,24.2605,1
26175,2013,27.8905,1
26176,2013,24.2605,1
26177,2013,24.2605,1
26178,2013,27.8905,1
26179,2013,27.8905,1
26180,2013,7.26,2
26181,2013,24.2605,1
26182,2013,24.2605,1
26183,2013,27.8905,1
26190,2013,24.2605,1
26191,2013,24.2605,1
26192,2013,24.2605,1
26193,2013,27.8905,1
26194,2014,135662.78,31
26194,2015,47637.13,28
26194,2016,71239.96,14
26194,2017,31088.53,4
26194,2018,32443.39,3
26194,2019,41356.78,4
26194,2020,69136.27,8
26194,2021,87134.04,14
26194,2022,37656.91,9
26195,2013,6883.6904,2
26196,2013,27.8905,1
26197,2013,27.8905,1
26198,2013,24.2605,1
26199,2013,24.2605,1
26200,2013,43717.3,6
26200,2014,7700.077,4
26200,2015,9799.79,3
26200,2016,7955.75,3
26200,2017,32274.791,3
26200,2018,56172.4,4
26200,2019,133446.36,7
26200,2020,112125.4,4
26200,2021,82505.62,4
26200,2022,22565.86,1
26201,2013,27.8905,1
26202,2013,181.5,1
26203,2013,42.4105,1
26204,2013,27.8905,1
26205,2014,19420.197,8
26205,2015,11057.14,7
26205,2016,9785.51,7
26205,2017,40901.02,13
26205,2018,29614.234,14
26205,2019,42115.21,16
26205,2020,20500.17,11
26205,2021,24440.75,15
26205,2022,8394.7705,6
26206,2013,24.2605,1
26207,2013,27.8905,1
26208,2013,48.521,1
26209,2013,41.261,1
26210,2013,24.2605,1
26211,2013,27.8905,1
26212,2013,27.8905,1
26213,2013,260.15,1
26214,2013,27.8905,1
26215,2013,24.2605,1
26217,2013,24.2605,1
26218,2013,24.2605,1
26219,2013,229.9,1
26219,2014,557.877,2
26219,2015,181.5,3
26219,2016,181.5,1
26219,2017,0.0,2
26221,2013,24.2605,1
26222,2013,27.8905,1
26224,2013,27.8905,1
26225,2013,27.8905,1
26226,2013,39.05,1
26227,2013,27.8905,1
26228,2013,27.8905,1
26229,2013,24.2605,1
26230,2014,2589.4,1
26230,2015,774.4,2
26230,2016,774.4,2
26230,2017,774.4,2
26230,2018,774.4,2
26230,2019,774.4,2
26230,2020,774.4,2
26230,2021,774.4,2
26230,2022,774.4,2
26231,2013,24.2605,1
26233,2013,17.0005,1
26234,2013,17.0005,1
26235,2013,24.9986,1
26236,2013,24.2605,1
26237,2013,27.8905,1
26239,2013,27.8905,1
26240,2013,27.8905,1
26241,2013,39.05,1
26242,2013,40.0,1
26242,2014,40.0,1
26242,2015,40.0,1
26243,2013,24.2605,1
26244,2013,27.8905,1
26245,2013,27.8905,1
26246,2013,24.2605,1
26247,2013,24.2605,1
26248,2013,24.2605,1
26249,2013,24.2605,1
26250,2013,24.2605,1
26252,2013,27.8905,1
26252,2014,110.4125,1
26253,2013,40752.8,5
26253,2014,51760.168,7
26253,2015,18476.7,5
26254,2013,24.2605,1
26255,2013,27.8905,1
26256,2013,27.8905,1
26257,2013,27.8905,1
26258,2013,27.8905,1
26259,2013,27.8905,1
26260,2013,27.8905,1
26261,2013,27.8905,1
26262,2013,36300.0,1
26262,2014,2746.7,3
26262,2015,2746.7,1
26262,2016,2746.7,1
26262,2017,2746.7,1
26262,2018,15662.541,2
26262,2019,4479.26,1
26262,2020,4703.23,1
26262,2021,4938.26,1
26263,2013,27.8905,1
26264,2013,27.8905,1
26265,2013,24.2605,1
26266,2014,0.0,2
26266,2016,36418.582,6
26266,2017,9422.65,2
26266,2018,12154.45,2
26266,2019,6757.6,1
26266,2020,7835.77,1
26266,2021,8227.3,1
26267,2013,27.8905,1
26268,2013,80.0,1
26268,2019,80.0,1
26269,2013,48.0007,1
26270,2013,27.8905,1
26272,2013,22225.28,1
26272,2014,25126.861,4
26272,2015,5137.66,2
26272,2016,5389.3403,2
26272,2017,4518.14,1
26272,2018,4698.86,1
26274,2014,48.521,1
26275,2013,24.9986,1
26276,2013,3678.4,1
26276,2014,10156.195,9
26276,2015,0.0,2
26277,2013,24.2605,1
26278,2013,24.2605,1
26279,2014,27.8905,1
26280,2014,27.8905,1
26281,2014,24.2605,1
26282,2014,24.2605,1
26283,2014,24.2605,1
26284,2014,27.8905,1
26285,2014,27.8905,1
26286,2013,288.9964,1
26286,2016,446.49,1
26287,2014,117.6725,2
26287,2017,300.56,2
26287,2018,332.27,2
26287,2020,30.25,1
26288,2014,26479.725,13
26288,2015,1197.9,1
26289,2015,5575.68,4
26289,2017,4215.64,2
26290,2014,18029.0,3
26290,2015,5469.2,4
26290,2016,31115.15,4
26290,2017,9758.65,1
26291,2014,181.5,1
26291,2016,0.0,2
26292,2014,24.2605,1
26293,2014,0.0,2
26294,2014,27.8905,1
26295,2014,24.2605,1
26296,2014,27.8905,1
26297,2014,27.8905,1
26298,2014,5082.0,2
26299,2014,27.8905,1
26300,2014,55125.18,6
26300,2015,21977.23,2
26300,2016,0.0,2
26301,2014,27.8905,1
26302,2014,1089.0,1
26302,2015,-1089.0,1
26303,2014,27.8905,1
26304,2014,24.2605,1
26305,2014,27.8905,1
26306,2014,24.2605,1
26307,2014,2178.0,1
26308,2014,24.2605,1
26310,2014,27.8905,1
26310,2018,90.75,1
26310,2021,90.75,1
26311,2014,24.2605,1
26312,2014,27.8905,1
26314,2014,27.8905,1
26315,2014,48.521,1
26317,2014,27.8905,1
26318,2014,356.95,1
26319,2014,24.2605,1
26320,2014,27.8905,1
26321,2014,24.2605,1
26322,2014,27.8905,1
26323,2020,19.0,3
26323,2021,98.85,11
26323,2022,26.5,3
26324,2014,24.2605,1
26325,2014,20.6305,1
26326,2014,24.2605,1
26327,2014,24.2605,1
26328,2014,27.8905,1
26329,2014,24.2605,1
26330,2014,27.8905,1
26331,2014,27.8905,1
26332,2014,21090.3,7
26332,2015,254.1,1
26332,2016,1149.5,1
26333,2014,24.2605,1
26334,2014,24.2605,1
26335,2014,24.2605,1
26336,2014,24.2605,1
26337,2014,25226.383,11
26337,2015,35162.61,11
26338,2014,27.8905,1
26339,2014,24.2605,1
26340,2014,24.2605,1
26342,2014,76.4115,2
26343,2014,24.2605,1
26344,2014,24.2605,1
26345,2014,27.8905,1
26347,2014,32103.719,2
26347,2015,-18727.17,1
26348,2014,24.2605,1
26349,2014,24.2605,1
26350,2014,24.2605,1
26351,2014,0.0,2
26352,2014,39.05,1
26353,2014,27.8905,1
26354,2014,27.8905,1
26355,2014,24.2605,1
26356,2014,27.8905,1
26357,2014,27.8905,1
26358,2014,48.521,1
26359,2014,24.2605,1
2636,2007,893.2,2
2636,2008,200.02,1
2636,2009,209.57,1
2636,2010,330.4,1
2636,2011,340.312,1
2636,2012,340.312,1
2636,2013,504.63287,2
2636,2014,359.4329,1
2636,2015,359.4305,1
2636,2016,359.4305,1
2636,2017,359.4305,1
2636,2018,359.4305,1
2636,2019,359.43,1
2636,2020,0.0,2
26360,2014,24.2605,1
26361,2014,24.2605,1
26363,2014,27.8905,1
26364,2014,24.2605,1
26365,2014,24.2605,1
26366,2014,27.8905,1
26367,2014,44.891,2
26368,2014,24.2605,1
26370,2014,2613.6,1
26370,2015,10679.46,2
26370,2016,4080.12,1
26370,2017,4080.12,1
26371,2014,27.8905,1
26374,2014,24.2605,1
26375,2014,27.8905,1
26376,2014,24.2605,1
26377,2014,26.0029,1
26379,2014,50916.8,4
26379,2015,3097.5996,9
26380,2014,296.45,1
26380,2016,46034.45,4
26380,2017,468.875,1
26381,2014,24.2605,1
26382,2014,27.8905,1
26383,2014,27.8905,1
26384,2014,24.2605,1
26386,2014,24.2605,1
26387,2014,13267.832,3
26387,2015,4218.67,1
26387,2016,11072.63,2
26387,2017,27304.121,2
26387,2018,6667.1,1
26387,2019,6933.79,1
26387,2020,7280.35,1
26387,2021,7644.35,1
26387,2022,11879.34,2
26388,2014,27.8905,1
26389,2014,27.8905,1
26391,2014,24.2605,1
26393,2014,42.4105,1
26394,2014,24.2605,1
26395,2014,27.8905,1
26397,2020,150.05,5
26397,2021,512.2,12
26397,2022,107.799995,3
26398,2014,24.2605,1
26399,2014,27.8905,1
26400,2014,27.8905,1
26401,2014,27.8905,1
26402,2014,24.2605,1
26403,2014,27.8905,1
26404,2014,27.8905,1
26405,2014,24.2605,1
26407,2014,41.261,1
26408,2014,27.8905,1
26409,2014,24.2605,1
26411,2014,27.8905,1
26412,2014,27.8905,1
26413,2014,16214.0,1
26413,2015,42272.56,4
26413,2016,31451.77,6
26413,2017,36781.82,6
26413,2018,1666.17,1
26413,2021,22003.86,4
26413,2022,15730.0,2
26415,2014,24.2605,1
26416,2014,27.8905,1
26418,2014,13321.495,1
26418,2015,9401.7,3
26419,2014,24.2605,1
26420,2014,27.8905,1
26421,2014,24.2605,1
26422,2014,11830.17,1
26422,2015,10400.68,1
26423,2014,24.2605,1
26424,2014,56206.92,8
26424,2015,81391.86,12
26424,2016,79303.4,14
26424,2017,79847.9,12
26424,2018,76617.2,12
26424,2019,88547.8,13
26424,2020,5614.4,1
26425,2014,111071.95,5
26425,2015,61189.336,6
26425,2016,34578.17,5
26425,2017,14481.85,1
26425,2018,14298.57,1
26425,2019,16146.431,2
26425,2020,14788.63,1
26425,2021,15854.24,1
26425,2022,14156.33,3
26426,2014,27.8905,1
26427,2014,27.8905,1
26428,2014,24.2605,1
26429,2014,27.8905,1
26430,2015,15560.6,4
26430,2016,-7839.59,6
26430,2017,411.4,1
26430,2018,411.4,1
26430,2019,60.5,1
26430,2020,60.5,1
26430,2021,60.5,1
26431,2014,34276.88,5
26431,2015,10932.35,3
26431,2016,10932.35,5
26431,2017,10690.35,3
26431,2018,29593.66,7
26431,2019,3919.91,1
26431,2020,13417.74,2
26431,2021,5113.5,1
26431,2022,5369.23,1
26432,2014,27.8905,1
26433,2014,24.2605,1
26434,2014,42.4105,1
26435,2014,24.2605,1
26436,2014,27.8905,1
26437,2014,27.8905,1
26439,2014,183116.56,7
26439,2015,167609.2,13
2644,2007,87.0,1
2644,2008,87.0,1
2644,2009,0.0,2
2644,2010,0.0,2
26440,2014,1029.71,1
26441,2014,16516.5,2
26441,2015,1815.0,3
26441,2017,1101.1,1
26442,2014,2904.0,1
26443,2014,27.8905,1
26444,2014,149.556,1
26444,2015,149.56,1
26444,2016,149.56,1
26444,2017,0.0,2
26445,2018,31558.5,1
26445,2019,45110.5,2
26445,2020,50857.51,3
26445,2021,11495.0,2
26445,2022,32246.5,2
26446,2014,3823.6,1
26446,2015,3823.6,1
26446,2016,3823.6,1
26446,2017,3823.6,1
26447,2014,4186.6,2
26447,2015,5566.0,2
26447,2016,10472.55,2
26447,2017,5251.4,2
26447,2018,9839.36,3
26447,2019,6440.47,1
26447,2020,6440.47,1
26447,2021,1610.21,1
26447,2022,6440.71,1
26448,2021,6424.5,1
26449,2014,27.8905,1
26450,2014,27.8905,1
26451,2014,6379.725,2
26451,2015,7916.49,1
26451,2016,11727.93,2
26451,2017,7868.025,1
26451,2018,12780.75,2
26451,2019,33870.15,2
26451,2020,17580.39,2
26451,2021,6545.65,1
26451,2022,20956.3,2
26452,2014,27.8905,1
26454,2014,27.8905,1
26457,2014,27.8905,1
26458,2014,48.521,1
26459,2014,9183.9,1
26460,2014,42.4105,1
26461,2014,27.8905,1
26462,2014,42.4105,1
26463,2014,27.8905,1
26464,2014,27.8905,1
26465,2014,1512.5,1
26466,2014,119.306,1
26467,2014,27.8905,1
26468,2014,27.8905,1
26469,2014,24.2605,1
26471,2014,27.8905,1
26473,2014,24.2605,1
26474,2014,15083.86,3
26474,2015,56571.5,8
26475,2014,27.8905,1
26477,2014,24.2605,1
26478,2014,24.2605,1
26480,2014,27.8905,1
26481,2014,24.2605,1
26482,2014,20795.543,6
26482,2015,39806.46,8
26484,2014,27.8905,1
26485,2014,24.2605,1
26486,2014,76.4115,2
26488,2014,27.8905,1
26489,2014,27.8905,1
26490,2014,24.2605,1
26491,2014,24.2605,1
26492,2014,24.2605,1
26493,2014,27.8905,1
26494,2014,24.9986,1
26495,2014,27.8905,1
26498,2014,24.2605,1
26500,2014,8470.0,1
26500,2015,3598.78,5
26500,2016,652.19,1
26500,2019,2341.35,1
26500,2020,2341.35,1
26514,2015,152740.66,7
26514,2016,97628.85,14
26514,2017,47665.53,15
26514,2018,33900.57,12
26514,2019,39954.68,13
26514,2020,14098.92,40
26514,2021,5967.72,19
26514,2022,348.47998,2
26522,2014,27.8905,1
26525,2021,3544.87,2
26525,2022,2607.25,1
26533,2021,8800.0,2
26536,2014,24.2605,1
26537,2014,27.8905,1
26541,2017,0.0,2
26541,2021,847.0,1
26541,2022,726.0,1
26547,2019,131998.9,3
26547,2020,26068.85,3
26547,2021,82121.13,5
26547,2022,10067.2,3
26550,2014,24.2605,1
26551,2014,27.8905,1
26558,2014,27.8905,1
26559,2014,48.521,2
26564,2014,55.7805,2
26569,2014,15881.25,4
26569,2015,15926.63,4
26569,2016,-1225.13,2
26570,2014,24.2605,1
26571,2014,24.2605,1
26572,2014,27.8905,1
26573,2014,17.0005,1
26581,2014,114793.305,1
26581,2016,40093.35,8
26581,2017,162663.69,13
26581,2018,98357.266,14
26581,2019,156454.22,24
26581,2020,152286.4,26
26581,2021,159090.38,13
26581,2022,104265.1,8
26600,2014,27.8905,1
26601,2014,27.8905,1
26602,2014,27.8905,1
26604,2014,41.261,1
26605,2014,34.001,1
26606,2014,34.001,1
26607,2014,17.0005,1
26608,2014,17.0005,1
26609,2016,338.8,1
26609,2017,7804.5,3
26609,2018,1391.5,1
26609,2019,1461.08,1
26615,2015,917.18,1
26621,2014,30900.38,1
26622,2019,3630.0,1
26623,2015,242.0,3
26624,2015,2232.45,1
26624,2016,786.5,1
26626,2015,30346.8,3
26626,2016,99165.31,5
26626,2017,149453.16,23
26626,2018,136621.1,15
26626,2019,68326.28,8
26626,2020,23958.0,1
26626,2021,23958.0,1
26626,2022,9897.8,2
26627,2015,25004.65,4
26629,2014,24684.0,2
26629,2015,63767.0,7
26629,2016,53507.41,5
26629,2017,8785.81,1
26629,2018,23321.91,3
26631,2018,38815.89,4
26631,2019,4909.88,1
26631,2020,104713.07,9
26631,2021,61092.9,5
26634,2017,33527.64,2
26634,2018,80843.055,5
26634,2019,31773.648,2
26634,2020,21648.66,3
26634,2021,17657.95,2
26634,2022,19359.99,2
26636,2014,4425.575,1
26636,2015,4425.575,1
26636,2017,4416.5,3
26636,2018,4416.5,1
26643,2015,2964.5,1
26647,2014,80.0,1
26656,2015,160395.61,5
26656,2016,183377.98,11
26656,2017,137076.64,39
26656,2018,310956.25,36
26656,2019,249090.67,20
26656,2020,144168.8,17
26656,2021,505781.4,16
26656,2022,331485.12,13
26671,2014,90.75,1
26672,2015,52646.68,3
26672,2016,14480.07,1
26674,2014,94.38,1
26674,2015,-94.38,1
26675,2014,74.0036,1
26676,2014,12303.28,1
26676,2015,2591.82,1
26676,2016,1343.1,3
26676,2017,-3934.92,2
26693,2015,94.38,1
26694,2015,176.66,1
26698,2015,94.38,1
26710,2020,212.1,6
26710,2021,312.1,12
26710,2022,65.6,3
26711,2015,84.7,1
26711,2016,84.7,1
26711,2017,84.7,1
26711,2018,84.7,1
26711,2019,84.7,1
26711,2020,106.479996,2
26711,2021,106.48,1
26711,2022,106.48,1
26720,2019,13285.8,3
26720,2021,224377.62,12
26720,2022,2323.2,1
26725,2015,90.75,1
26726,2015,94.38,1
26727,2022,21780.0,1
26728,2016,3787.91,1
26728,2017,733.26,1
26728,2018,733.26,1
26740,2015,677.6,1
26744,2015,90662.88,11
26744,2016,92289.125,12
26744,2017,80092.32,12
26744,2018,126107.94,13
26744,2019,135485.9,15
26744,2020,126385.53,13
26744,2021,129025.18,13
26744,2022,63423.36,8
26746,2015,1815.0,1
26751,2021,69264.05,11
26751,2022,152479.36,12
26761,2015,90.75,1
26766,2015,90.7621,1
26769,2015,36036.22,1
26769,2016,23103.74,5
26769,2017,2746.7,1
26769,2018,2746.7,1
26769,2019,26753.82,4
26769,2020,3736.28,1
26769,2021,1868.13,1
26769,2022,11601.26,3
26779,2017,22716.541,6
26779,2018,2111.45,2
26779,2019,1541.54,1
26785,2015,90.75,1
26786,2015,90.75,1
26794,2015,39325.0,9
26794,2016,7158.84,2
26794,2017,3571.3755,1
26794,2018,4349.95,1
26794,2019,4523.94,1
26797,2015,45875.96,7
26797,2016,7536.95,5
26797,2017,4135.1797,4
26797,2018,2746.7,1
26797,2019,2856.56,1
26797,2020,2999.37,1
26797,2021,3149.34,1
26797,2022,3306.81,1
26802,2015,33517.01,3
26802,2016,12463.0,5
26802,2017,3546.87,1
26802,2018,4750.46,7
26802,2019,21273.66,5
26802,2020,24033.7,4
26802,2021,12778.99,3
26802,2022,8679.0,1
26818,2019,29991.06,6
26818,2020,19355.52,5
26818,2021,4560.01,3
26818,2022,1128.99,1
26822,2015,90.75,1
26827,2016,36895.93,2
26827,2017,31339.0,3
26827,2018,16431.8,3
26827,2019,31476.45,4
26827,2020,12147.58,2
26827,2021,6021.22,1
26828,2021,18154.55,6
26828,2022,17089.74,4
26829,2015,1597.2,1
26829,2016,17677.855,4
26829,2017,11886.436,2
26829,2018,18645.86,4
26829,2019,18131.07,4
